id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1555357474869235712,1555355646995746816,2022-08-05 02:58:13 CEST,2022-08-05,02:58:13,+0200,1115433803873497088,helen20041808,Hobi IN THE BOX⁷,,@Megbtschipotle @BTS_twt Confirmo mi #BadDecisions fue elegir una carrera al último momento porque nada me convenció,es,[],[],[],0,0,2,['baddecisions'],[],https://twitter.com/Helen20041808/status/1555357474869235712,False,,0,,,,,,,,"[{'screen_name': 'Megbtschipotle', 'name': '🃏Megcito⁷彡 ◡̈ ᴘʀᴏᴏғ⁹(slow)', 'id': '992178774'}, {'screen_name': 'BTS_twt', 'name': '방탄소년단', 'id': '335141638'}]",,,,
1555351699224596480,1555351699224596480,2022-08-05 02:35:16 CEST,2022-08-05,02:35:16,+0200,1656191162,melkitaulamun_6,𝓒𝓸𝓷𝓲 🍁,,"Casi siempre me pregunto, que fue lo que llevo a la pequeña Ro q elegir esta carrera. Si hubiese elegido el prof de educación física...",es,[],[],[],0,0,0,[],[],https://twitter.com/Melkitaulamun_6/status/1555351699224596480,False,,0,,,,,,,,[],,,,
1555349532854083585,1555349532854083585,2022-08-05 02:26:40 CEST,2022-08-05,02:26:40,+0200,1852694077,salzari04,so,,no se quien dijo que teníamos que elegir una carrera a los 17 años pero la puta madre,es,[],[],[],0,0,0,[],[],https://twitter.com/sAlzari04/status/1555349532854083585,False,,0,,,,,,,,[],,,,
1555348129909809152,1555348129909809152,2022-08-05 02:21:05 CEST,2022-08-05,02:21:05,+0200,1319705247745540096,cande_b8,Cann🌻,,porq no puedo elegir una carrera más fácil?😭,es,[],[],[],0,0,0,[],[],https://twitter.com/Cande_b8/status/1555348129909809152,False,,0,,,,,,,,[],,,,
1555344382349529090,1555344382349529090,2022-08-05 02:06:12 CEST,2022-08-05,02:06:12,+0200,1250842559989121028,freak91s,val; VI A LOUIS,,que dificil esto de elegir una carrera,es,[],[],[],0,0,0,[],[],https://twitter.com/freak91s/status/1555344382349529090,False,,0,,,,,,,,[],,,,
1555342688530141185,1555342688530141185,2022-08-05 01:59:28 CEST,2022-08-05,01:59:28,+0200,1553441686512091136,phhnovia,abril,,no se que mierda va a ser de mi sabiendo que quedan 4 meses para terminar el colegio y elegir una carrera,es,[],[],[],0,0,0,[],[],https://twitter.com/phhnovia/status/1555342688530141185,False,,0,,,,,,,,[],,,,
1555341490901106694,1555341490901106694,2022-08-05 01:54:42 CEST,2022-08-05,01:54:42,+0200,1541103827574734849,sbav__,sofaxha,,fácil elegir carrera con 17 deja,es,[],[],[],0,0,0,[],[],https://twitter.com/sbav__/status/1555341490901106694,False,,0,,,,,,,,[],,,,
1555335031220244480,1555335031220244480,2022-08-05 01:29:02 CEST,2022-08-05,01:29:02,+0200,1119772807297163264,sofisanchezzq,sofi,,q difícil es elegir alguna carrera q me guste 💆🏼‍♀️💆🏼‍♀️,es,[],[],[],0,0,0,[],[],https://twitter.com/sofisanchezzq/status/1555335031220244480,False,,0,,,,,,,,[],,,,
1555334320121753601,1555334320121753601,2022-08-05 01:26:13 CEST,2022-08-05,01:26:13,+0200,1464452663257485317,brisbulacio,Bri 🦋,,Que momento difícil este cuando tenés que elegir que carrera seguir y que te estén metiendo presión de todos lados :(,es,[],[],[],0,1,3,[],[],https://twitter.com/Brisbulacio/status/1555334320121753601,False,,0,,,,,,,,[],,,,
1555323447470968833,1555323447470968833,2022-08-05 00:43:01 CEST,2022-08-05,00:43:01,+0200,1307190138099896321,gonnzaaalez_,"Rochet, despues la vida",,que complicado es elegir una carrera 🥲,es,[],[],[],0,1,2,[],[],https://twitter.com/Gonnzaaalez_/status/1555323447470968833,False,,0,,,,,,,,[],,,,
1555319262969040897,1555317604214079494,2022-08-05 00:26:23 CEST,2022-08-05,00:26:23,+0200,3234332120,loswebosdegomez,higo chumbo,,@mechawitch yo más o menos también me equivoqué al elegir carrera en plan no cogí mi pasión ni nada pero este último año he cogido el mindset de dedicar mi tiempo libre a mis pasiones sin el agobio de la realización laboral etc y no me va mal,es,[],[],[],1,0,1,[],[],https://twitter.com/loswebosdegomez/status/1555319262969040897,False,,0,,,,,,,,"[{'screen_name': 'mechawitch', 'name': 'irene', 'id': '1132041392388280322'}]",,,,
1555315588595011584,1555315588595011584,2022-08-05 00:11:47 CEST,2022-08-05,00:11:47,+0200,1481084874,fuckchinaski,CADAVER IMPOSIBLE🪢,,#convoyVsLabasura ¿me estás preguntando que si Joaquin Phoenix puede elegir mal papeles y manchar el legado de su carrera? La respuesta es: Robert De Niro y AlPacino @Olallo_Rubio,es,"[{'screen_name': 'olallo_rubio', 'name': 'olallo rubio', 'id': '23733489'}]",[],[],0,0,0,['convoyvslabasura'],[],https://twitter.com/FuckChinaski/status/1555315588595011584,False,,0,,,,,,,,[],,,,
1555313302074318848,1555313302074318848,2022-08-05 00:02:42 CEST,2022-08-05,00:02:42,+0200,125417154,tron_1971,Ignacio,,"Difícil elegir al más #Aweonao. Se supone que era Schalper, Chahuan entró a la carrera, por los palos con Camilita Peluche Flores, pero Gaspar Rivas hoy les mató el punto a todos. Epico el nazi. #DerechaMiserable #AprueboCrece",es,[],[],[],1,10,23,"['aweonao', 'derechamiserable', 'apruebocrece']",[],https://twitter.com/Tron_1971/status/1555313302074318848,False,,0,,,,,,,,[],,,,
1555312038557122560,1555312038557122560,2022-08-04 23:57:40 CEST,2022-08-04,23:57:40,+0200,1481276402406244354,mo0ntears,yei🌙,,Me es más fácil encontrar albums de $400 que elegir mi carrera,es,[],[],[],0,0,0,[],[],https://twitter.com/mo0ntears/status/1555312038557122560,False,,0,,,,,,,,[],,,,
1555310289389867008,1555310289389867008,2022-08-04 23:50:43 CEST,2022-08-04,23:50:43,+0200,125120661,clonazepan69,clonazepan1312,,ese delicado momento q debes elegir seguir laburando o terminar la carrera xd,es,[],[],[],0,0,0,[],[],https://twitter.com/clonazepan69/status/1555310289389867008,False,,0,,,,,,,,[],,,,
1555307994094751744,1555307994094751744,2022-08-04 23:41:36 CEST,2022-08-04,23:41:36,+0200,1497628962025054208,camilavoituretb,Camiii✨,,Dios que difícil es elegir una carrera 🥴,es,[],[],[],0,0,0,[],[],https://twitter.com/Camilavoituretb/status/1555307994094751744,False,,0,,,,,,,,[],,,,
1555305085579628545,1555020271496486912,2022-08-04 23:30:03 CEST,2022-08-04,23:30:03,+0200,3126746327,goldikuz,Eduardo,,"@PK_Mackenna Oye, que triste debe ser partir la carrera a la mitad y ver cómo tus colegas ya van a metros de ti. Tu poco objetividad es un signo de tus capacidades, tal vez. Como no saber elegir la idea principal y dejarte llevar por tus dogmas.",es,[],[],[],2,0,0,[],[],https://twitter.com/goldikuz/status/1555305085579628545,False,,0,,,,,,,,"[{'screen_name': 'PK_Mackenna', 'name': 'Pedro Mackenna', 'id': '774276664549314564'}]",,,,
1555303513252577282,1555261721425678336,2022-08-04 23:23:48 CEST,2022-08-04,23:23:48,+0200,1164874940421672960,beforeofthefall,Scrubs,,@gavrinis__ Te da igual quién los ponga. Sabes de sobra que aunque se elijan entre ellos lo harán como los políticos. Un juez de derechas no va a  elegir a jueces de izquierdas que puedan joderle algo que haya dictado sentencia. Y luego esta el tema del acceso a la carrera judicial,es,[],[],[],1,0,0,[],[],https://twitter.com/BeforeOfTheFall/status/1555303513252577282,False,,0,,,,,,,,"[{'screen_name': 'gavrinis__', 'name': 'gavrinis_', 'id': '1526271187667587074'}]",,,,
1555303065254629376,1555303065254629376,2022-08-04 23:22:01 CEST,2022-08-04,23:22:01,+0200,764685273007620100,unmaurofrancis,Mauro Francisco,,Momentos de tensión en los cuales uno tiene que ver los pro y contra. Fue mucho más fácil elegir una carrera para estudia,es,[],[],[],0,0,2,[],[],https://twitter.com/UnMauroFrancis/status/1555303065254629376,False,https://twitter.com/MGasciunas/status/1555290523459534855,0,,,,,,,,[],,,,
1555284165796528129,1555284165796528129,2022-08-04 22:06:55 CEST,2022-08-04,22:06:55,+0200,1396619285091520516,hiparquiademaro,Mareada 🦋,,La regué muy brutal eligiendo Administración Pública y no Ciencias Políticas ya sé.  Wuey por qué pinches dividieron la carrera si en las otras facus no te tienes que elegir especialidad ?,es,[],[],[],0,0,0,[],[],https://twitter.com/HiparquiadeMaro/status/1555284165796528129,False,,0,,,,,,,,[],,,,
1555281709989613568,1555281709989613568,2022-08-04 21:57:10 CEST,2022-08-04,21:57:10,+0200,1109935369833889792,samiiranadiir,𝑪𝒐𝒍𝒐𝒓𝒂𝒅𝒂,,Ya me estrése con solo pensar que carrera voy a elegir al final,es,[],[],[],0,0,0,[],[],https://twitter.com/SamiiraNadiir/status/1555281709989613568,False,,0,,,,,,,,[],,,,
1555277998143574016,1555254337617674244,2022-08-04 21:42:25 CEST,2022-08-04,21:42:25,+0200,1515107460020793344,vivi_dls07,vivi,,"@julylvscats Si me siento un poco estresada, y pensar en equivocarme me estresa más pero igual y puedo cambiar de carrera no es el fin del mundo, hay tantas carreras algo debe ser para mi solo debo relajarme investigar tomarme mi tiempo y elegir con lo que me sienta cómoda gracias y suertee❤️",es,[],[],[],1,0,1,[],[],https://twitter.com/Vivi_dls07/status/1555277998143574016,False,,0,,,,,,,,"[{'screen_name': 'julylvscats', 'name': '🦆 july ⚢︎', 'id': '1497025908451987457'}]",,,,
1555269634022166529,1555269634022166529,2022-08-04 21:09:10 CEST,2022-08-04,21:09:10,+0200,282285390,camila110598,C💜,,"Una vez(antes de elegir mi carrera) vine a un Tour en CDMX, donde veía cómo les traducían todo a los extranjeros y ahí fue donde dije”yo quiero ser una de ellas” Mi énfasis no fue traducción, fue docencia, pero aún así AMO ver cómo los extranjeros disfrutan tanto CDMX",es,[],[],[],0,0,0,[],[],https://twitter.com/Camila110598/status/1555269634022166529,False,,0,,,,,,,,[],,,,
1555267868618436608,1555267868618436608,2022-08-04 21:02:10 CEST,2022-08-04,21:02:10,+0200,249721742,isaacgastelum99,Isaac,,Si tuviera que darle un consejo a los preparatorianos que van a elegir carrera sería: no vean pendejadas que romanticen tu carrera la ptm isaac cómo creíste que por estudiar finanzas ibas a ser el lobo de wallstreet es qué de vdd se te escurrió lo pendejo,es,[],[],[],1,0,5,[],[],https://twitter.com/isaacgastelum99/status/1555267868618436608,False,,0,,,,,,,,[],,,,
1555264989010722816,1555199655985684480,2022-08-04 20:50:43 CEST,2022-08-04,20:50:43,+0200,302276542,vicrodriguez99,✘,,@NoSoyOsmer Si porq para empezar el hecho de elegir la carrera normal no es,es,[],[],[],0,0,0,[],[],https://twitter.com/vicrodriguez99/status/1555264989010722816,False,,0,,,,,,,,"[{'screen_name': 'NoSoyOsmer', 'name': 'Osmer.', 'id': '3129886125'}]",,,,
1555254337617674244,1555254337617674244,2022-08-04 20:08:23 CEST,2022-08-04,20:08:23,+0200,1515107460020793344,vivi_dls07,vivi,,Mutis que estén estudiando la uni ¿que estudian ? Es que no tengo ni idea de que carrera elegir y si pueden darme un consejo plis,es,[],[],[],7,0,6,[],[],https://twitter.com/Vivi_dls07/status/1555254337617674244,False,,0,,,,,,,,[],,,,
1555249394751967232,1555249394751967232,2022-08-04 19:48:45 CEST,2022-08-04,19:48:45,+0200,893344546398101504,debbievegah,Debbie 🧃,,cómo q ya es momento de elegir la especialidad de mi carrera? 🥲,es,[],[],[],0,0,0,[],[],https://twitter.com/debbievegah/status/1555249394751967232,False,,0,,,,,,,,[],,,,
1555238227778347008,1554764694442987520,2022-08-04 19:04:23 CEST,2022-08-04,19:04:23,+0200,1371912997480849411,migueln32022986,Miguel Ángel Cano Esteban,,@sanferbla Est@s profesionales de la medicina han estado los seis años hincando los codos para sacar un título luego tienen que seguir estudiando para sacar la carrera luego elegir y seguir estudiando va usted a comparar a un médico con un albañil con todos mis respetos al albañil,es,[],[],[],0,0,0,[],[],https://twitter.com/Migueln32022986/status/1555238227778347008,False,,0,,,,,,,,"[{'screen_name': 'sanferbla', 'name': 'Santi Fernández', 'id': '1145803648108244992'}]",,,,
1555238027470962689,1555238027470962689,2022-08-04 19:03:35 CEST,2022-08-04,19:03:35,+0200,197262956,koms_egg,Q de que piernona,,Por que pensé que era una buena idea elegir la carrera que tiene como mil areas??,es,[],[],[],1,0,2,[],[],https://twitter.com/koms_egg/status/1555238027470962689,False,,0,,,,,,,,[],,,,
1555235186010464258,1555235186010464258,2022-08-04 18:52:17 CEST,2022-08-04,18:52:17,+0200,129995892,revistasumma,Revista Summa,,#CostaRica: ¿Qué debe valorar a la hora de elegir carrera y centro de estudios?  https://t.co/Dj5unO7l3X,es,[],['https://revistasumma.com/costa-rica-que-debe-valorar-a-la-hora-de-elegir-carrera-y-centro-de-estudios/'],[],0,0,0,['costarica'],[],https://twitter.com/RevistaSumma/status/1555235186010464258,False,,0,,,,,,,,[],,,,
1555234927574220806,1555234927574220806,2022-08-04 18:51:16 CEST,2022-08-04,18:51:16,+0200,1497722319812403200,txtnovios,kaori ❤️‍🔥,,"Ni siquiera me toca elegir carrera ni uni pero aún así me preocupo ya, maldita presión social",es,[],[],[],0,0,0,[],[],https://twitter.com/txtnovios/status/1555234927574220806,False,,0,,,,,,,,[],,,,
1555231104340213764,1555230354461655040,2022-08-04 18:36:04 CEST,2022-08-04,18:36:04,+0200,1468964811245383696,___11nes,Gabi Chay,,"Puedo sentir superioridad, pero no de esa que hace sentir mal al otro por elegir una carrera de interés propio. Jamás sean de esas personas que te la bajan por no cumplir con su estándar.  Por menos gente que se cree dios, y más gente que respete y cierre la boca.",es,[],[],[],0,0,0,[],[],https://twitter.com/___11nes/status/1555231104340213764,False,,0,,,,,,,,[],,,,
1555228444874653698,1555228444874653698,2022-08-04 18:25:30 CEST,2022-08-04,18:25:30,+0200,1485136966693924865,aleeee209,aleeeeeeee,,"Y si en lugar de elegir una carrera universitaria, elijo matarme jeje 🙃",es,[],[],[],0,0,0,[],[],https://twitter.com/aleeee209/status/1555228444874653698,False,,0,,,,,,,,[],,,,
1555224708202758145,1555224708202758145,2022-08-04 18:10:39 CEST,2022-08-04,18:10:39,+0200,1357890013321699330,vanttet04,mcflurry,,ni se q carrera elegir solo tnego hoy JAJAJJS,es,[],[],[],0,0,0,[],[],https://twitter.com/vanttet04/status/1555224708202758145,False,,0,,,,,,,,[],,,,
1555223279161544705,1555209434099580928,2022-08-04 18:04:59 CEST,2022-08-04,18:04:59,+0200,1658200542,idroj2206,idroj2006,,@ThierryEnric14 @gerardromero O quizás habrá que trabajar el doble y elegir mejor las fuentes….. Y nunca NUNCA dar x cerrado al 💯 un fichaje que está cogido con pinzas !! De primero de carrera….,es,[],[],[],1,0,1,[],[],https://twitter.com/idroj2206/status/1555223279161544705,False,,0,,,,,,,,"[{'screen_name': 'ThierryEnric14', 'name': 'Enric CB', 'id': '847697420'}, {'screen_name': 'gerardromero', 'name': 'Gerard Romero', 'id': '106797159'}]",,,,
1555222094861910016,1554805634356416514,2022-08-04 18:00:16 CEST,2022-08-04,18:00:16,+0200,329285523,jalfonsoflores,JORGE FLORES NAVEA,,"@JoviNomas Como toda la Derecha empresarial corrupta, esos q disfrazan el mantener los Privilegios con el derecho a elegir, en educación sólo los q tienen $ para sacar cualquier carrera, y en salud, para seguir disponiendo del 7%, cobrando a FONASA las prestaciones para solventar clínicas..",es,[],[],[],0,0,0,[],[],https://twitter.com/jalfonsoflores/status/1555222094861910016,False,,0,,,,,,,,"[{'screen_name': 'JoviNomas', 'name': 'HonorYGloria #AprueboDeSalida', 'id': '1006903760487006209'}]",,,,
1555221752833363970,1555221752833363970,2022-08-04 17:58:55 CEST,2022-08-04,17:58:55,+0200,1358047298,mcr7_caballero,Marcos caballero,,Elegir el postgrado cuesta más que elegir la carrera 🥲,es,[],[],[],0,0,0,[],[],https://twitter.com/mcr7_caballero/status/1555221752833363970,False,,0,,,,,,,,[],,,,
1555221685208588289,1555221685208588289,2022-08-04 17:58:39 CEST,2022-08-04,17:58:39,+0200,96244343,irmii_,Irmina,,Regresenme 11 años ya se que carrera elegir. 🤡,es,[],[],[],0,0,0,[],[],https://twitter.com/Irmii_/status/1555221685208588289,False,,0,,,,,,,,[],,,,
1555220247266766848,1555220247266766848,2022-08-04 17:52:56 CEST,2022-08-04,17:52:56,+0200,1013631688243417088,zurysauriaa,minion tarolero,,qn vergas dijo que era buena idea elegir carrera a los 17?,es,[],[],[],0,0,6,[],[],https://twitter.com/zurysauriaa/status/1555220247266766848,False,,0,,,,,,,,[],,,,
1555219440677027841,1555219440677027841,2022-08-04 17:49:43 CEST,2022-08-04,17:49:43,+0200,138395690,lisandroenrico,Lisandro Enrico.,,"#Portal18 es un programa diseñado para estudiantes y tiene como objetivo brindarles herramientas para ayudarlos a definir su camino, a estudiar una carrera afín a sus intereses, elegir un trabajo o realizar un emprendimiento. Nos reunimos con chicos de #Murphy #LaChispa #Carmen  https://t.co/IrWbTeM13F",es,[],[],['https://pbs.twimg.com/media/FZU_1XJXgAIrAnz.jpg'],0,0,0,"['portal18', 'murphy', 'lachispa', 'carmen']",[],https://twitter.com/lisandroenrico/status/1555219440677027841,False,,1,https://pbs.twimg.com/media/FZU_1XJXgAIrAnz.jpg,,,,,,,[],,,,
1555215964354093058,1555215964354093058,2022-08-04 17:35:55 CEST,2022-08-04,17:35:55,+0200,1508907643536134147,whi_sky011,wilfredo josé carrera vásquez,,"No es mi culpa que sea @Madonna en los ochenta, no me hagan elegir con quien voy a salir y dejen que el tiempo pase y decida mi corazon si es @Harry_Styles o @TomHolland1996 o @ChrisEvans o @DUALIPA",es,"[{'screen_name': 'madonna', 'name': 'madonna', 'id': '512700138'}, {'screen_name': 'harry_styles', 'name': 'harry styles.', 'id': '181561712'}, {'screen_name': 'tomholland1996', 'name': 'tom holland', 'id': '624056226'}, {'screen_name': 'chrisevans', 'name': 'chris evans', 'id': '580097412'}, {'screen_name': 'dualipa', 'name': 'dua lipa', 'id': '154101116'}]",[],[],0,0,0,[],[],https://twitter.com/Whi_sky011/status/1555215964354093058,False,,0,,,,,,,,[],,,,
1555215068949753856,1555215068949753856,2022-08-04 17:32:21 CEST,2022-08-04,17:32:21,+0200,1228155726008184835,nachuupino,♥️𝑁𝑎𝑧𝑎𝑟𝑒𝑛𝑎,,hoy me dijeron chau doc en el hospital 🥹🥹 no pienso elegir otra carrera💘🩺,es,[],[],[],0,0,5,[],[],https://twitter.com/Nachuupino/status/1555215068949753856,False,,0,,,,,,,,[],,,,
1555212892462583809,1555211836601110529,2022-08-04 17:23:42 CEST,2022-08-04,17:23:42,+0200,1439679501072486405,lixrina,minlix 🫶🏼,,@yejinniee no sé q elegir de carrera y me exigen q vaya jaja,es,[],[],[],1,0,0,[],[],https://twitter.com/lixrina/status/1555212892462583809,False,,0,,,,,,,,"[{'screen_name': 'yejinniee', 'name': 'gracia', 'id': '1351046821460770824'}]",,,,
1555212692700467202,1555212692700467202,2022-08-04 17:22:55 CEST,2022-08-04,17:22:55,+0200,1425240233864568833,ksmhwg,bibi,,"me preocupa más el ""and more"" que a que carrera voy a elegir",es,[],[],[],0,0,0,[],[],https://twitter.com/ksmhwg/status/1555212692700467202,False,,0,,,,,,,,[],,,,
1555206116954361856,1554920542532255744,2022-08-04 16:56:47 CEST,2022-08-04,16:56:47,+0200,1525156124214841352,darkness_core_,Isaac,,"@Agustina_Cima @PalaveccinoLu Claro, porque todos sabemos que hoy por hoy la mujer no vota, no puede trabajar, elegir si casarse o no, estudiar una carrera, ser diputada o presidenta. Obviamente es un hecho.",es,[],[],[],0,0,0,[],[],https://twitter.com/darkness_core_/status/1555206116954361856,False,,0,,,,,,,,"[{'screen_name': 'Agustina_Cima', 'name': '🍒𝕬𝖌𝖚𝖘𝖙𝖎𝖓𝖆🍒', 'id': '476099876'}, {'screen_name': 'PalaveccinoLu', 'name': 'Lu Palavecino 💙', 'id': '1156016388785528832'}]",,,,
1555202384657371136,1555156739829469185,2022-08-04 16:41:57 CEST,2022-08-04,16:41:57,+0200,1066466564646625280,elagu04,Agus 🌙,,"@MisterFreaki Thor no la pude ver aún. Eternals buena, black widow un poco mejor. Doctor Strange es buenísima y spiderman excelente (con agujeros y todo). Pero Shang-Chi fue tanto que me hizo elegir mi amadisima carrera. Gana eso.",es,[],[],[],0,0,1,[],[],https://twitter.com/elagu04/status/1555202384657371136,False,,0,,,,,,,,"[{'screen_name': 'MisterFreaki', 'name': 'Mr.Freaki 🍄', 'id': '1429084038220836874'}]",,,,
1555202148803448832,1555199467925737475,2022-08-04 16:41:01 CEST,2022-08-04,16:41:01,+0200,107803610,ralph_sabadell,Ralph 🏴󠁧󠁢󠁥󠁮󠁧󠁿🇨🇦 #FemXarxa,,"@mix_imma @gerardromero @JijantesFC Por supuesto, el jugador el libre de elegir su carrera, pero que tampoco era un jugador imprescindible, no ya por su valía sino por su edad. Y que tampoco venía gratis. También te digo que podrían renovar a Marcos Alonso también, aunque creo que éste si que va a venir.",es,[],[],[],0,0,0,[],[],https://twitter.com/Ralph_Sabadell/status/1555202148803448832,False,,0,,,,,,,,"[{'screen_name': 'mix_imma', 'name': 'Imma_Bellsan', 'id': '410792962'}, {'screen_name': 'gerardromero', 'name': 'Gerard Romero', 'id': '106797159'}, {'screen_name': 'JijantesFC', 'name': 'Jijantes FC', 'id': '1429274233457291272'}]",,,,
1555186179812855810,1555008697109184515,2022-08-04 15:37:33 CEST,2022-08-04,15:37:33,+0200,1197347524098641920,melissa34499447,Melissa González Carrera,,"@MariaIb28169831 Fueron votaciones internas de Morena para elegir congresistas y en algunos lugares fue un caos, hubo acarreos,compra votos,había personas que no sabían ni de qué era la fila,incluso votaron niños. La quema de urnas fue entre ellos mismos, los de un candidato quemaron las del otro",es,[],[],[],0,0,1,[],[],https://twitter.com/Melissa34499447/status/1555186179812855810,False,,0,,,,,,,,"[{'screen_name': 'MariaIb28169831', 'name': 'Maria Ibarra', 'id': '1527718208240852992'}]",,,,
1555184838998720513,1555184838998720513,2022-08-04 15:32:14 CEST,2022-08-04,15:32:14,+0200,1365466533846278145,1117_zone,Lulu ~♡,,"Gnt tengo que elegir un artista para exponer en mi clase de música, ya descarte a algunos de mis mains pq poquita carrera tienen mis hijos, el drama es que ahora no se si skz o ateez 😔😔😔",es,[],[],[],0,0,0,[],[],https://twitter.com/1117_zone/status/1555184838998720513,False,,0,,,,,,,,[],,,,
1555166207669592064,1555166207669592064,2022-08-04 14:18:12 CEST,2022-08-04,14:18:12,+0200,1384733824924463105,astrid_reader,cafecitoenleche,,El miedo que le tengo a no elegir la carrera correcta,es,[],[],[],4,2,14,[],[],https://twitter.com/astrid_reader/status/1555166207669592064,False,,0,,,,,,,,[],,,,
1555163683487088640,1555163683487088640,2022-08-04 14:08:10 CEST,2022-08-04,14:08:10,+0200,1156866402,antoni_ruiz_,Antoni Ruiz,,"El tiempo de elegir una carrera profesional es una etapa de mucha incertidumbre, los padres, docentes, amigos y la familia preguntan ¿Qué vas a estudiar?  Te recomendamos que conozcas la #ComunidadInstalador de @caloryfrio_web  #AntoniRuiz #DivulgadorFP",es,"[{'screen_name': 'caloryfrio_web', 'name': 'caloryfrio.com', 'id': '110951735'}]",[],[],0,0,0,"['comunidadinstalador', 'antoniruiz', 'divulgadorfp']",[],https://twitter.com/antoni_ruiz_/status/1555163683487088640,False,https://twitter.com/caloryfrio_web/status/1555115209311895555,0,,,,,,,,[],,,,
1555153032865894400,1554482158500200448,2022-08-04 13:25:51 CEST,2022-08-04,13:25:51,+0200,1499480676525039618,laumaiten_,~Mailu✨,,"@martinp5_ Aún no me recibo, pero hasta ahora la que más me costó fue introducción a la comunicación Llegué a replantearme mi decisión de carrera porque el decano introdujo la materia diciendo ""es la base de la carrera, si no les gusta o les va mal, quizá no es carrera que deberían elegir""",es,[],[],[],0,0,0,[],[],https://twitter.com/LauMaiten_/status/1555153032865894400,False,,0,,,,,,,,"[{'screen_name': 'martinp5_', 'name': 'Martín', 'id': '199884451'}]",,,,
1555145225089196032,1555145225089196032,2022-08-04 12:54:49 CEST,2022-08-04,12:54:49,+0200,252384697,uncafeconjj,Un Café con JJ,,"Buenos días. Arranca ""Un Café con JJ"". Carrera contra el tiempo para los partidos políticos para elegir sus cuadros para las elecciones seccionales. ¡Bienvenidos! ➡️  https://t.co/JmGw3DhfQI  https://t.co/9jNRmqKkhU",es,[],['https://www.youtube.com/watch?v=vWADvrPyDAI'],['https://pbs.twimg.com/media/FZT8VenWIAAsru1.jpg'],0,2,5,[],[],https://twitter.com/UnCafeConJJ/status/1555145225089196032,False,,1,https://pbs.twimg.com/media/FZT8VenWIAAsru1.jpg,,,,,,,[],,,,
1555145058248269824,1555145058248269824,2022-08-04 12:54:09 CEST,2022-08-04,12:54:09,+0200,252384697,uncafeconjj,Un Café con JJ,,"Buenos días. Arranca ""Un Café con JJ"". Carrera contra el tiempo para los partidos políticos para elegir sus cuadros para las elecciones seccionales. ¡Bienvenidos! ➡️  https://t.co/tDUDoOokx3  https://t.co/Qptq1OvXFW",es,[],['https://m.facebook.com/story.php?story_fbid=738304617255161&id=100044377749533'],['https://pbs.twimg.com/media/FZT8LuoWQAAmYTJ.jpg'],0,2,5,[],[],https://twitter.com/UnCafeConJJ/status/1555145058248269824,False,,1,https://pbs.twimg.com/media/FZT8LuoWQAAmYTJ.jpg,,,,,,,[],,,,
1555125863917699072,1555125863917699072,2022-08-04 11:37:53 CEST,2022-08-04,11:37:53,+0200,1267339078317543425,donovan_b3rger,Kyle con K de KLK,,"Cada día aprendo algo más sobre mi carrera y cada vez hace que me guste más lo que yo escogí, me siento feliz porque esta fue una de las muy pocas cosas de mi vida que pude elegir yo mismo y que no fue como siempre que los demás tomaban las decisiones sin importar mi opinión.",es,[],[],[],0,0,1,[],[],https://twitter.com/Donovan_B3rger/status/1555125863917699072,False,,0,,,,,,,,[],,,,
1555114564848701440,1555114564848701440,2022-08-04 10:52:59 CEST,2022-08-04,10:52:59,+0200,970805948,patri_val_,patricia♀🌫,,y si las historias a elegir en Escarlata y Púrpura se refieren a tu carrera? rollo que la historia de los gimnasios sea para ser campeón pero las otras dos sean para ser profesor pokémon o experto en concursos o algo así??,es,[],[],[],0,0,0,[],[],https://twitter.com/patri_val_/status/1555114564848701440,False,,0,,,,,,,,[],,,,
1555067048832679936,1555067048832679936,2022-08-04 07:44:10 CEST,2022-08-04,07:44:10,+0200,2941621774,elfanthasma91,El Fanthasma,,Yo.  En sexto semestre  de diseño gráfico.  No debí de elegir esta carrera.😐  https://t.co/vXAwheNeKd,es,[],[],['https://pbs.twimg.com/media/FZS1PW-WQAAO8H1.jpg'],0,1,3,[],[],https://twitter.com/ElFanthasma91/status/1555067048832679936,False,,1,https://pbs.twimg.com/media/FZS1PW-WQAAO8H1.jpg,,,,,,,[],,,,
1555062527742058498,1555062527742058498,2022-08-04 07:26:12 CEST,2022-08-04,07:26:12,+0200,253790972,_brandonrod18,Brandon Rodríguez®,,En qué momento se me ocurrió elegir esta carrera? 😓,es,[],[],[],0,0,0,[],[],https://twitter.com/_brandonrod18/status/1555062527742058498,False,,0,,,,,,,,[],,,,
1555061940086607872,1554781875679510530,2022-08-04 07:23:52 CEST,2022-08-04,07:23:52,+0200,1307742508034732033,andrs135714511,Andrés1️⃣4️⃣,,"@ManuHeredia21 Que jugadorazo!!? Con otra mentalidad y jugando en el Real.... Otra historia hubiese sido su carrera,una pena elegir malos equipos",es,[],[],[],1,0,1,[],[],https://twitter.com/Andrs135714511/status/1555061940086607872,False,,0,,,,,,,,"[{'screen_name': 'ManuHeredia21', 'name': 'Manu Heredia', 'id': '10823642'}]",,,,
